% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=13, Fri May 31 13:55:34 2024
1 8 -0.11529811485150562 -0.037451429351767734 0.013168098417861563 0.043583777926433157 0.933295911131286 0.9724788435319172 1.000425104986925 1.0118867797952933 1.0763263423961422
2 16 -0.11529811485150562 -0.037451429351767734 0.013168098417861563 0.043583777926433157 0.933295911131286 0.9724788435319172 1.000425104986925 1.0118867797952933 1.0763263423961422
3 24 -0.11529811485150562 -0.037451429351767734 0.013168098417861563 0.043583777926433157 0.933295911131286 0.9724788435319172 1.000425104986925 1.0118867797952933 1.0763263423961422
4 32 -0.11529811485150562 -0.037451429351767734 0.013168098417861563 0.043583777926433157 0.933295911131286 0.9724788435319172 1.000425104986925 1.0118867797952933 1.0763263423961422
5 40 -0.11529811485150562 -0.037451429351767734 0.013168098417861563 0.043583777926433157 0.933295911131286 0.9724788435319172 1.000425104986925 1.0118867797952933 1.0763263423961422
6 48 -0.16010115035366107 -0.09401330845349738 0.04502705113876216 0.09957087369363239 0.9088925673753058 0.9195910492884448 0.9707287457790156 1.0510870142839852 1.1318870939985048
7 56 -0.16010115035366107 -0.09401330845349738 0.04502705113876216 0.09957087369363239 0.9088925673753058 0.9195910492884448 0.9707287457790156 1.0510870142839852 1.1318870939985048
8 64 -0.16010115035366107 -0.09401330845349738 0.04502705113876216 0.09957087369363239 0.9088925673753058 0.9195910492884448 0.9707287457790156 1.0510870142839852 1.1318870939985048
9 72 -0.16010115035366107 -0.09401330845349738 0.04502705113876216 0.09957087369363239 0.9088925673753058 0.9195910492884448 0.9707287457790156 1.0510870142839852 1.1318870939985048
10 80 -0.16010115035366107 -0.09401330845349738 0.04502705113876216 0.09957087369363239 0.9088925673753058 0.9195910492884448 0.9707287457790156 1.0510870142839852 1.1318870939985048
11 88 -0.3072044426427782 -0.26166511611393506 0.09431137885350493 0.2494491614266343 0.7215466812610345 0.8174438126694464 0.9528845733660796 1.153011018422131 1.2544849864098528
12 96 -0.3072044426427782 -0.26166511611393506 0.09431137885350493 0.2494491614266343 0.7215466812610345 0.8174438126694464 0.9528845733660796 1.153011018422131 1.2544849864098528
13 104 -0.3072044426427782 -0.26166511611393506 0.09431137885350493 0.2494491614266343 0.7215466812610345 0.8174438126694464 0.9528845733660796 1.153011018422131 1.2544849864098528
14 112 -0.3072044426427782 -0.26166511611393506 0.09431137885350493 0.2494491614266343 0.7215466812610345 0.8174438126694464 0.9528845733660796 1.153011018422131 1.2544849864098528
15 120 -0.3072044426427782 -0.26166511611393506 0.09431137885350493 0.2494491614266343 0.7215466812610345 0.8174438126694464 0.9528845733660796 1.153011018422131 1.2544849864098528
16 128 -0.5740659032035442 -0.20790851854178447 0.0745660399883403 0.199445573021757 0.6353484576900663 0.8459793260505026 0.9646844506672925 1.113073933267492 1.3080908404721627
17 136 -0.5740659032035442 -0.20790851854178447 0.0745660399883403 0.199445573021757 0.6353484576900663 0.8459793260505026 0.9646844506672925 1.113073933267492 1.3080908404721627
18 144 -0.5740659032035442 -0.20790851854178447 0.0745660399883403 0.199445573021757 0.6353484576900663 0.8459793260505026 0.9646844506672925 1.113073933267492 1.3080908404721627
19 152 -0.5740659032035442 -0.20790851854178447 0.0745660399883403 0.199445573021757 0.6353484576900663 0.8459793260505026 0.9646844506672925 1.113073933267492 1.3080908404721627
20 160 -0.5740659032035442 -0.20790851854178447 0.0745660399883403 0.199445573021757 0.6353484576900663 0.8459793260505026 0.9646844506672925 1.113073933267492 1.3080908404721627
21 168 -0.5081674129877949 -0.20106293440165507 0.11931835756811979 0.36077382290853555 0.6569388763725797 0.7850081430043292 0.9587984681915339 1.0943673436244608 1.354717366364341
22 176 -0.5081674129877949 -0.20106293440165507 0.11931835756811979 0.36077382290853555 0.6569388763725797 0.7850081430043292 0.9587984681915339 1.0943673436244608 1.354717366364341
23 184 -0.5081674129877949 -0.20106293440165507 0.11931835756811979 0.36077382290853555 0.6569388763725797 0.7850081430043292 0.9587984681915339 1.0943673436244608 1.354717366364341
24 192 -0.5081674129877949 -0.20106293440165507 0.11931835756811979 0.36077382290853555 0.6569388763725797 0.7850081430043292 0.9587984681915339 1.0943673436244608 1.354717366364341
25 200 -0.5081674129877949 -0.20106293440165507 0.11931835756811979 0.36077382290853555 0.6569388763725797 0.7850081430043292 0.9587984681915339 1.0943673436244608 1.354717366364341
26 208 -0.4770473117123436 -0.44962656486297553 0.2496377980437522 0.4220543005665381 0.6322372327763225 0.7331759630724763 0.8264803384770912 0.978917900096651 1.556078109750677
27 216 -0.4770473117123436 -0.44962656486297553 0.2496377980437522 0.4220543005665381 0.6322372327763225 0.7331759630724763 0.8264803384770912 0.978917900096651 1.556078109750677
28 224 -0.4770473117123436 -0.44962656486297553 0.2496377980437522 0.4220543005665381 0.6322372327763225 0.7331759630724763 0.8264803384770912 0.978917900096651 1.556078109750677
29 232 -0.4770473117123436 -0.44962656486297553 0.2496377980437522 0.4220543005665381 0.6322372327763225 0.7331759630724763 0.8264803384770912 0.978917900096651 1.556078109750677
30 240 -0.4770473117123436 -0.44962656486297553 0.2496377980437522 0.4220543005665381 0.6322372327763225 0.7331759630724763 0.8264803384770912 0.978917900096651 1.556078109750677
31 248 -0.5187001835276084 -0.46820209933182866 0.15735820478825147 0.4947083431254667 0.5504700914183437 0.7172434773000657 0.9179576548879675 0.99301459002894 1.5342164907687021
32 256 -0.5187001835276084 -0.46820209933182866 0.15735820478825147 0.4947083431254667 0.5504700914183437 0.7172434773000657 0.9179576548879675 0.99301459002894 1.5342164907687021
33 264 -0.5187001835276084 -0.46820209933182866 0.15735820478825147 0.4947083431254667 0.5504700914183437 0.7172434773000657 0.9179576548879675 0.99301459002894 1.5342164907687021
34 272 -0.5187001835276084 -0.46820209933182866 0.15735820478825147 0.4947083431254667 0.5504700914183437 0.7172434773000657 0.9179576548879675 0.99301459002894 1.5342164907687021
35 280 -0.5187001835276084 -0.46820209933182866 0.15735820478825147 0.4947083431254667 0.5504700914183437 0.7172434773000657 0.9179576548879675 0.99301459002894 1.5342164907687021
36 288 -0.6742714587742915 -0.6207566925086865 0.29892610105459644 0.721767893965905 0.4648952496466579 0.5616598238615765 0.7925293962730153 0.9495113173483563 1.7142742089252454
37 296 -0.6742714587742915 -0.6207566925086865 0.29892610105459644 0.721767893965905 0.4648952496466579 0.5616598238615765 0.7925293962730153 0.9495113173483563 1.7142742089252454
38 304 -0.6742714587742915 -0.6207566925086865 0.29892610105459644 0.721767893965905 0.4648952496466579 0.5616598238615765 0.7925293962730153 0.9495113173483563 1.7142742089252454
39 312 -0.6742714587742915 -0.6207566925086865 0.29892610105459644 0.721767893965905 0.4648952496466579 0.5616598238615765 0.7925293962730153 0.9495113173483563 1.7142742089252454
40 320 -0.6742714587742915 -0.6207566925086865 0.29892610105459644 0.721767893965905 0.4648952496466579 0.5616598238615765 0.7925293962730153 0.9495113173483563 1.7142742089252454
41 328 -0.7085986325013691 -0.6333743175212432 0.1977066375882036 0.7348388484331381 0.47506129148460446 0.5866309916474383 0.6625328245192692 1.002986391793182 1.7277874300051899
42 336 -0.7085986325013691 -0.6333743175212432 0.1977066375882036 0.7348388484331381 0.47506129148460446 0.5866309916474383 0.6625328245192692 1.002986391793182 1.7277874300051899
43 344 -0.7085986325013691 -0.6333743175212432 0.1977066375882036 0.7348388484331381 0.47506129148460446 0.5866309916474383 0.6625328245192692 1.002986391793182 1.7277874300051899
44 352 -0.7085986325013691 -0.6333743175212432 0.1977066375882036 0.7348388484331381 0.47506129148460446 0.5866309916474383 0.6625328245192692 1.002986391793182 1.7277874300051899
45 360 -0.7085986325013691 -0.6333743175212432 0.1977066375882036 0.7348388484331381 0.47506129148460446 0.5866309916474383 0.6625328245192692 1.002986391793182 1.7277874300051899
46 368 -0.7898626373215082 -0.7501823165932591 0.14409451772483128 0.7728106329748224 0.39981917101622594 0.4733684993421324 0.6689763395011377 0.983293295792282 1.7893216161316794
47 376 -0.7898626373215082 -0.7501823165932591 0.14409451772483128 0.7728106329748224 0.39981917101622594 0.4733684993421324 0.6689763395011377 0.983293295792282 1.7893216161316794
