% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=13, Fri May 31 13:55:34 2024, <python>{}</python>
1 8 0.865291137179646 1 0 599.6999999999999 3.0 0.3 0.3 0.3
2 16 0.8486382450130964 1 0 599.6999999999999 3.0 0.3 0.3 0.3
3 24 0.8190731538129958 1 0 599.6999999999999 3.0 0.3 0.3 0.3
4 32 0.674722120160276 1 0 599.6999999999999 3.0 0.3 0.3 0.3
5 40 0.5914884458912236 1 0 599.6999999999999 3.0 0.3 0.3 0.3
6 48 0.5582980307530955 1 0 599.6999999999999 3.0 0.3 0.3 0.3
7 56 0.6810992179176418 1 0 599.6999999999999 3.0 0.3 0.3 0.3
8 64 0.6563722760653992 1 0 599.6999999999999 3.0 0.3 0.3 0.3
9 72 0.6294502049851383 1 0 599.6999999999999 3.0 0.3 0.3 0.3
10 80 0.6552720247959579 1 0 599.6999999999999 3.0 0.3 0.3 0.3
11 88 0.5732382435131804 1 0 599.6999999999999 3.0 0.3 0.3 0.3
12 96 0.5140157586932509 1 0 599.6999999999999 3.0 0.3 0.3 0.3
13 104 0.47932296912763644 1 0 599.6999999999999 3.0 0.3 0.3 0.3
14 112 0.47109840825489074 1 0 599.6999999999999 3.0 0.3 0.3 0.3
15 120 0.4557432098415793 1 0 599.6999999999999 3.0 0.3 0.3 0.3
16 128 0.48841062784806877 1 0 599.6999999999999 3.0 0.3 0.3 0.3
17 136 0.4257145892801002 1 0 599.6999999999999 3.0 0.3 0.3 0.3
18 144 0.42052413851729564 1 0 599.6999999999999 3.0 0.3 0.3 0.3
19 152 0.3413091004156874 1 0 599.6999999999999 3.0 0.3 0.3 0.3
20 160 0.29162979399666794 1 0 599.6999999999999 3.0 0.3 0.3 0.3
21 168 0.26058896662317743 1 0 599.6999999999999 3.0 0.3 0.3 0.3
22 176 0.23874022867624697 1 0 599.6999999999999 3.0 0.3 0.3 0.3
23 184 0.20234508877521634 1 0 599.6999999999999 3.0 0.3 0.3 0.3
24 192 0.23778240373138834 1 0 599.6999999999999 3.0 0.3 0.3 0.3
25 200 0.30198236906748244 1 0 599.6999999999999 3.0 0.3 0.3 0.3
26 208 0.29093780934192803 1 0 599.6999999999999 3.0 0.3 0.3 0.3
27 216 0.2765085678343434 1 0 599.6999999999999 3.0 0.3 0.3 0.3
28 224 0.2619898963251313 1 0 599.6999999999999 3.0 0.3 0.3 0.3
29 232 0.2685930966601018 1 0 599.6999999999999 3.0 0.3 0.3 0.3
30 240 0.28102110599859875 1 0 599.6999999999999 3.0 0.3 0.3 0.3
31 248 0.2652440462126334 1 0 599.6999999999999 3.0 0.3 0.3 0.3
32 256 0.26110274028657515 1 0 599.6999999999999 3.0 0.3 0.3 0.3
33 264 0.2538285671856774 1 0 599.6999999999999 3.0 0.3 0.3 0.3
34 272 0.2516432099507651 1 0 599.6999999999999 3.0 0.3 0.3 0.3
35 280 0.23577583975360097 1 0 599.6999999999999 3.0 0.3 0.3 0.3
36 288 0.23569539073908133 1 0 599.6999999999999 3.0 0.3 0.3 0.3
37 296 0.2275990488883638 1 0 599.6999999999999 3.0 0.3 0.3 0.3
38 304 0.22885024493244394 1 0 599.6999999999999 3.0 0.3 0.3 0.3
39 312 0.20239565304145926 1 0 599.6999999999999 3.0 0.3 0.3 0.3
40 320 0.18595079024591848 1 0 599.6999999999999 3.0 0.3 0.3 0.3
41 328 0.16616044376516095 1 0 599.6999999999999 3.0 0.3 0.3 0.3
42 336 0.18008771123664363 1 0 599.6999999999999 3.0 0.3 0.3 0.3
43 344 0.20548296016995032 1 0 599.6999999999999 3.0 0.3 0.3 0.3
44 352 0.20831958787762062 1 0 599.6999999999999 3.0 0.3 0.3 0.3
45 360 0.20468332647523008 1 0 599.6999999999999 3.0 0.3 0.3 0.3
46 368 0.18812196313225424 1 0 599.6999999999999 3.0 0.3 0.3 0.3
47 376 0.14877828459476142 1 0 599.6999999999999 3.0 0.3 0.3 0.3
48 384 0.12922518992583418 1 0 599.6999999999999 3.0 0.3 0.3 0.3
49 392 0.11700795362464643 1 0 599.6999999999999 3.0 0.3 0.3 0.3
50 400 0.10282565226600418 1 0 599.6999999999999 3.0 0.3 0.3 0.3
51 408 0.10751366199668684 1 0 599.6999999999999 3.0 0.3 0.3 0.3
52 416 0.10633111238466826 1 0 599.6999999999999 3.0 0.3 0.3 0.3
53 424 0.10247684676416481 1 0 599.6999999999999 3.0 0.3 0.3 0.3
54 432 0.08460432307414473 1 0 599.6999999999999 3.0 0.3 0.3 0.3
55 440 0.07212894159620319 1 0 599.6999999999999 3.0 0.3 0.3 0.3
56 448 0.0630519242206986 1 0 599.6999999999999 3.0 0.3 0.3 0.3
57 456 0.0590089739123851 1 0 599.6999999999999 3.0 0.3 0.3 0.3
58 464 0.059359254579329876 1 0 599.6999999999999 3.0 0.3 0.3 0.3
59 472 0.0609385743241737 1 0 599.6999999999999 3.0 0.3 0.3 0.3
60 480 0.059803613524050545 1 0 599.6999999999999 3.0 0.3 0.3 0.3
61 488 0.05625992306404377 1 0 599.6999999999999 3.0 0.3 0.3 0.3
62 496 0.06063467409304032 1 0 599.6999999999999 3.0 0.3 0.3 0.3
63 504 0.0547443953667603 1 0 599.6999999999999 3.0 0.3 0.3 0.3
64 512 0.052494135044438346 1 0 599.6999999999999 3.0 0.3 0.3 0.3
65 520 0.05576854351715424 1 0 599.6999999999999 3.0 0.3 0.3 0.3
66 528 0.046383580347291654 1 0 599.6999999999999 3.0 0.3 0.3 0.3
67 536 0.04095959572176976 1 0 599.6999999999999 3.0 0.3 0.3 0.3
68 544 0.03607320231969365 1 0 599.6999999999999 3.0 0.3 0.3 0.3
